user_id,date,category,amount
ccbb50da,2023-03-12,Utilities,12.41
ccbb50da,2023-03-14,Others,10.78
ccbb50da,2023-03-14,Others,8.05
ccbb50da,2023-03-16,Rent,6.17
ccbb50da,2023-03-16,Rent,10.36
ccbb50da,2023-03-19,Others,10.17
ccbb50da,2023-03-19,Utilities,4.62
ccbb50da,2023-03-20,Market,15.11
ccbb50da,2023-03-20,Others,13.7
ccbb50da,2023-03-22,Others,13.93
ccbb50da,2023-03-24,Market,8.41
ccbb50da,2023-03-24,Others,11.5
ccbb50da,2023-03-25,Rent,7.26
ccbb50da,2023-03-26,Others,5.54
ccbb50da,2023-03-28,Utilities,7.48
ccbb50da,2023-03-28,Market,5.12
ccbb50da,2023-03-29,Others,13.65
ccbb50da,2023-03-29,Utilities,4.65
ccbb50da,2023-03-30,Market,6.58
ccbb50da,2023-03-30,Rent,4.92
ccbb50da,2023-03-30,Rent,5.47
ccbb50da,2023-03-30,Rent,5.83
ccbb50da,2023-03-31,Market,7.02
ccbb50da,2023-04-01,Others,6.05
ccbb50da,2023-04-01,Others,7.66
ccbb50da,2023-04-01,Rent,13.98
ccbb50da,2023-04-01,Others,7.21
ccbb50da,2023-04-02,Rent,12.0
ccbb50da,2023-04-04,Rent,13.37
ccbb50da,2023-04-04,Rent,10.46
ccbb50da,2023-04-04,Rent,15.0
ccbb50da,2023-04-05,Market,6.83
ccbb50da,2023-04-05,Rent,14.69
ccbb50da,2023-04-05,Others,14.14
ccbb50da,2023-04-05,Others,12.4
ccbb50da,2023-04-05,Rent,15.0
ccbb50da,2023-04-06,Market,3.56
ccbb50da,2023-04-06,Rent,5.71
ccbb50da,2023-04-06,Rent,5.67
ccbb50da,2023-04-06,Rent,4.61
ccbb50da,2023-04-08,Rent,14.47
ccbb50da,2023-04-08,Others,13.28
ccbb50da,2023-04-08,Rent,10.41
ccbb50da,2023-04-10,Utilities,6.92
ccbb50da,2023-04-11,Market,6.0
ccbb50da,2023-04-13,Rent,6.98
ccbb50da,2023-04-14,Market,14.35
ccbb50da,2023-04-14,Rent,19.29
ccbb50da,2023-04-14,Market,16.38
ccbb50da,2023-04-15,Rent,16.54
ccbb50da,2023-04-17,Market,3.3
ccbb50da,2023-04-17,Rent,5.39
ccbb50da,2023-04-18,Rent,9.16
ccbb50da,2023-04-18,Market,12.21
ccbb50da,2023-04-18,Utilities,6.41
ccbb50da,2023-04-18,Others,10.33
ccbb50da,2023-04-19,Others,9.15
ccbb50da,2023-04-19,Others,9.98
ccbb50da,2023-04-20,Market,5.02
ccbb50da,2023-04-21,Others,6.83
ccbb50da,2023-04-21,Utilities,3.41
ccbb50da,2023-04-22,Rent,13.51
ccbb50da,2023-04-22,Others,25.55
ccbb50da,2023-04-22,Market,12.22
ccbb50da,2023-04-22,Rent,7.29
ccbb50da,2023-04-24,Rent,9.65
ccbb50da,2023-04-24,Others,10.62
ccbb50da,2023-04-25,Others,13.24
ccbb50da,2023-04-26,Rent,1.9
ccbb50da,2023-04-27,Utilities,9.59
ccbb50da,2023-04-28,Market,9.05
ccbb50da,2023-04-30,Rent,20.41
ccbb50da,2023-05-01,Market,8.1
ccbb50da,2023-05-02,Others,4.88
ccbb50da,2023-05-02,Rent,13.55
ccbb50da,2023-05-04,Utilities,5.49
ccbb50da,2023-05-06,Market,8.52
ccbb50da,2023-05-07,Market,11.62
ccbb50da,2023-05-07,Others,14.93
ccbb50da,2023-05-08,Rent,13.76
ccbb50da,2023-05-08,Market,4.74
ccbb50da,2023-05-08,Rent,9.27
ccbb50da,2023-05-08,Rent,7.16
ccbb50da,2023-05-09,Rent,13.89
ccbb50da,2023-05-11,Utilities,10.88
ccbb50da,2023-05-13,Market,1.0
ccbb50da,2023-05-14,Others,6.42
ccbb50da,2023-05-14,Rent,8.03
ccbb50da,2023-05-16,Rent,11.06
ccbb50da,2023-05-16,Utilities,3.89
ccbb50da,2023-05-19,Rent,3.38
ccbb50da,2023-05-19,Others,6.64
ccbb50da,2023-05-19,Utilities,1.0
ccbb50da,2023-05-20,Market,7.94
ccbb50da,2023-05-21,Rent,12.39
ccbb50da,2023-05-21,Market,11.77
ccbb50da,2023-05-21,Utilities,10.07
ccbb50da,2023-05-21,Market,14.73
ccbb50da,2023-05-22,Others,9.32
ccbb50da,2023-05-22,Market,4.34
ccbb50da,2023-05-22,Rent,10.72
ccbb50da,2023-05-24,Market,8.18
ccbb50da,2023-05-25,Rent,16.63
ccbb50da,2023-05-26,Market,14.43
ccbb50da,2023-05-26,Utilities,10.36
ccbb50da,2023-05-27,Market,8.77
ccbb50da,2023-05-27,Utilities,10.73
ccbb50da,2023-05-28,Others,9.2
ccbb50da,2023-05-28,Utilities,5.4
ccbb50da,2023-05-28,Market,6.99
ccbb50da,2023-05-30,Others,6.4
ccbb50da,2023-06-01,Rent,9.9
ccbb50da,2023-06-01,Rent,9.32
ccbb50da,2023-06-02,Rent,17.62
ccbb50da,2023-06-02,Market,14.82
ccbb50da,2023-06-02,Market,10.72
ccbb50da,2023-06-02,Market,5.34
ccbb50da,2023-06-03,Others,11.44
ccbb50da,2023-06-03,Utilities,1.28
ccbb50da,2023-06-04,Market,13.44
ccbb50da,2023-06-04,Market,12.17
ccbb50da,2023-06-04,Market,10.08
ccbb50da,2023-06-04,Utilities,5.84
ccbb50da,2023-06-06,Others,1.43
ccbb50da,2023-06-06,Rent,5.18
ccbb50da,2023-06-07,Market,10.78
ccbb50da,2023-06-08,Others,9.38
ccbb50da,2023-06-09,Market,5.14
ccbb50da,2023-06-10,Market,11.8
ccbb50da,2023-06-11,Others,17.39
ccbb50da,2023-06-11,Rent,10.97
ccbb50da,2023-06-12,Utilities,4.52
ccbb50da,2023-06-12,Others,9.54
ccbb50da,2023-06-13,Rent,17.69
ccbb50da,2023-06-14,Rent,11.42
ccbb50da,2023-06-15,Others,12.08
ccbb50da,2023-06-15,Others,17.16
ccbb50da,2023-06-17,Rent,13.95
ccbb50da,2023-06-17,Rent,8.35
ccbb50da,2023-06-18,Others,15.95
ccbb50da,2023-06-19,Others,12.71
ccbb50da,2023-06-19,Rent,25.66
ccbb50da,2023-06-20,Rent,10.37
ccbb50da,2023-06-20,Rent,12.39
ccbb50da,2023-06-20,Others,12.11
ccbb50da,2023-06-21,Market,9.28
ccbb50da,2023-06-22,Market,18.88
ccbb50da,2023-06-22,Market,11.55
ccbb50da,2023-06-23,Rent,7.9
ccbb50da,2023-06-24,Utilities,4.89
ccbb50da,2023-06-24,Others,14.9
ccbb50da,2023-06-26,Others,4.56
ccbb50da,2023-06-28,Others,15.69
ccbb50da,2023-06-28,Utilities,10.02
ccbb50da,2023-06-29,Others,5.37
ccbb50da,2023-06-29,Market,7.64
ccbb50da,2023-06-30,Utilities,7.3
ccbb50da,2023-07-01,Utilities,4.43
ccbb50da,2023-07-01,Rent,10.95
ccbb50da,2023-07-02,Rent,8.16
ccbb50da,2023-07-03,Utilities,4.6
ccbb50da,2023-07-04,Others,4.51
ccbb50da,2023-07-04,Rent,8.5
ccbb50da,2023-07-04,Others,3.73
ccbb50da,2023-07-05,Rent,12.3
ccbb50da,2023-07-06,Others,12.43
ccbb50da,2023-07-07,Rent,12.65
ccbb50da,2023-07-08,Others,10.35
ccbb50da,2023-07-08,Rent,12.86
ccbb50da,2023-07-08,Rent,8.98
ccbb50da,2023-07-08,Others,7.27
ccbb50da,2023-07-10,Rent,15.69
ccbb50da,2023-07-10,Market,8.79
ccbb50da,2023-07-11,Others,13.93
ccbb50da,2023-07-11,Utilities,3.77
ccbb50da,2023-07-13,Rent,9.11
ccbb50da,2023-07-13,Others,13.37
ccbb50da,2023-07-13,Rent,9.58
ccbb50da,2023-07-13,Others,4.22
ccbb50da,2023-07-14,Market,12.21
ccbb50da,2023-07-14,Others,19.75
ccbb50da,2023-07-14,Market,8.85
ccbb50da,2023-07-14,Market,7.07
ccbb50da,2023-07-16,Others,1.54
ccbb50da,2023-07-17,Utilities,4.22
ccbb50da,2023-07-17,Rent,19.61
ccbb50da,2023-07-18,Market,8.52
ccbb50da,2023-07-18,Rent,13.26
ccbb50da,2023-07-19,Others,11.68
ccbb50da,2023-07-20,Rent,11.49
ccbb50da,2023-07-20,Market,10.36
ccbb50da,2023-07-21,Rent,17.96
ccbb50da,2023-07-21,Others,18.1
ccbb50da,2023-07-21,Rent,14.43
ccbb50da,2023-07-22,Rent,14.03
ccbb50da,2023-07-22,Utilities,5.28
ccbb50da,2023-07-22,Market,5.42
ccbb50da,2023-07-23,Others,23.02
ccbb50da,2023-07-23,Market,11.07
ccbb50da,2023-07-23,Others,16.4
ccbb50da,2023-07-23,Rent,9.18
ccbb50da,2023-07-23,Others,26.69
ccbb50da,2023-07-24,Others,12.81
ccbb50da,2023-07-24,Rent,9.28
ccbb50da,2023-07-25,Rent,11.02
ccbb50da,2023-07-26,Utilities,10.17
ccbb50da,2023-07-26,Others,8.01
ccbb50da,2023-07-26,Market,19.07
ccbb50da,2023-07-26,Rent,17.72
ccbb50da,2023-07-27,Rent,5.17
ccbb50da,2023-07-27,Utilities,4.24
ccbb50da,2023-07-29,Utilities,2.39
ccbb50da,2023-07-31,Market,12.15
ccbb50da,2023-07-31,Rent,19.96
ccbb50da,2023-07-31,Others,12.64
ccbb50da,2023-08-01,Rent,4.96
ccbb50da,2023-08-02,Market,10.36
ccbb50da,2023-08-03,Others,3.17
ccbb50da,2023-08-04,Rent,6.84
ccbb50da,2023-08-04,Rent,10.25
ccbb50da,2023-08-05,Rent,9.47
ccbb50da,2023-08-06,Others,12.57
ccbb50da,2023-08-06,Utilities,4.34
ccbb50da,2023-08-07,Rent,10.78
ccbb50da,2023-08-07,Market,5.13
ccbb50da,2023-08-07,Market,6.18
ccbb50da,2023-08-09,Rent,20.93
ccbb50da,2023-08-09,Rent,7.42
ccbb50da,2023-08-09,Market,14.09
ccbb50da,2023-08-09,Utilities,10.46
ccbb50da,2023-08-10,Rent,8.66
ccbb50da,2023-08-10,Rent,10.87
ccbb50da,2023-08-10,Rent,9.68
ccbb50da,2023-08-11,Utilities,3.36
ccbb50da,2023-08-12,Rent,9.57
ccbb50da,2023-08-13,Rent,12.43
ccbb50da,2023-08-14,Market,7.77
ccbb50da,2023-08-15,Market,4.41
ccbb50da,2023-08-16,Others,13.51
ccbb50da,2023-08-17,Rent,7.19
ccbb50da,2023-08-18,Others,12.2
ccbb50da,2023-08-18,Market,9.11
ccbb50da,2023-08-19,Others,10.99
ccbb50da,2023-08-20,Rent,8.58
ccbb50da,2023-08-20,Rent,10.58
ccbb50da,2023-08-21,Rent,18.13
ccbb50da,2023-08-21,Market,16.32
ccbb50da,2023-08-23,Others,8.35
ccbb50da,2023-08-24,Market,4.46
ccbb50da,2023-08-24,Others,4.05
ccbb50da,2023-08-25,Utilities,5.22
ccbb50da,2023-08-25,Rent,10.73
ccbb50da,2023-08-25,Others,7.72
ccbb50da,2023-08-25,Market,4.46
ccbb50da,2023-08-26,Rent,11.31
ccbb50da,2023-08-26,Rent,8.31
ccbb50da,2023-08-27,Utilities,9.65
ccbb50da,2023-08-28,Market,7.86
ccbb50da,2023-08-30,Others,9.36
ccbb50da,2023-08-30,Market,5.97
ccbb50da,2023-08-31,Utilities,5.3
ccbb50da,2023-08-31,Rent,8.72
ccbb50da,2023-09-01,Rent,8.15
ccbb50da,2023-09-01,Market,4.6
ccbb50da,2023-09-02,Market,16.25
ccbb50da,2023-09-02,Others,20.14
ccbb50da,2023-09-02,Market,11.78
ccbb50da,2023-09-03,Rent,15.33
ccbb50da,2023-09-03,Market,10.36
ccbb50da,2023-09-03,Others,14.57
ccbb50da,2023-09-03,Utilities,9.8
ccbb50da,2023-09-04,Others,6.21
ccbb50da,2023-09-04,Others,4.77
ccbb50da,2023-09-05,Market,10.22
ccbb50da,2023-09-05,Others,9.4
ccbb50da,2023-09-06,Market,5.77
ccbb50da,2023-09-08,Rent,10.56
ccbb50da,2023-09-08,Market,7.08
ccbb50da,2023-09-09,Others,9.19
ccbb50da,2023-09-09,Rent,7.02
ccbb50da,2023-09-09,Market,8.16
ccbb50da,2023-09-09,Rent,8.48
ccbb50da,2023-09-10,Others,8.17
ccbb50da,2023-09-10,Rent,6.43
ccbb50da,2023-09-10,Utilities,2.87
ccbb50da,2023-09-13,Rent,6.57
ccbb50da,2023-09-13,Utilities,3.72
ccbb50da,2023-09-13,Rent,8.69
ccbb50da,2023-09-14,Market,5.48
ccbb50da,2023-09-14,Rent,3.07
ccbb50da,2023-09-16,Utilities,8.75
ccbb50da,2023-09-16,Market,20.27
ccbb50da,2023-09-17,Others,7.29
ccbb50da,2023-09-17,Others,1.0
ccbb50da,2023-09-18,Others,23.74
ccbb50da,2023-09-19,Rent,7.03
ccbb50da,2023-09-19,Rent,12.68
ccbb50da,2023-09-20,Rent,16.02
ccbb50da,2023-09-21,Rent,18.33
ccbb50da,2023-09-21,Others,7.79
ccbb50da,2023-09-21,Rent,12.1
ccbb50da,2023-09-23,Others,8.52
ccbb50da,2023-09-24,Market,11.37
ccbb50da,2023-09-26,Others,16.47
ccbb50da,2023-09-26,Others,16.82
ccbb50da,2023-09-29,Rent,2.94
ccbb50da,2023-10-01,Market,6.17
ccbb50da,2023-10-01,Others,7.19
ccbb50da,2023-10-02,Others,11.71
ccbb50da,2023-10-02,Rent,18.65
ccbb50da,2023-10-02,Others,7.2
ccbb50da,2023-10-03,Market,14.09
ccbb50da,2023-10-03,Others,20.29
ccbb50da,2023-10-03,Rent,10.72
ccbb50da,2023-10-04,Others,14.34
ccbb50da,2023-10-04,Rent,12.65
ccbb50da,2023-10-05,Others,20.54
ccbb50da,2023-10-06,Utilities,5.69
ccbb50da,2023-10-06,Market,7.77
ccbb50da,2023-10-07,Rent,14.2
ccbb50da,2023-10-08,Rent,16.21
ccbb50da,2023-10-09,Market,8.84
ccbb50da,2023-10-09,Rent,17.59
ccbb50da,2023-10-10,Market,13.22
ccbb50da,2023-10-10,Market,7.23
ccbb50da,2023-10-11,Market,7.1
ccbb50da,2023-10-12,Utilities,7.11
ccbb50da,2023-10-12,Rent,12.54
ccbb50da,2023-10-12,Rent,7.3
ccbb50da,2023-10-14,Market,11.46
ccbb50da,2023-10-14,Others,16.69
ccbb50da,2023-10-15,Market,7.06
ccbb50da,2023-10-17,Rent,17.16
ccbb50da,2023-10-17,Utilities,6.15
ccbb50da,2023-10-17,Rent,11.23
ccbb50da,2023-10-18,Market,9.15
ccbb50da,2023-10-18,Others,10.64
ccbb50da,2023-10-19,Market,10.2
ccbb50da,2023-10-19,Others,13.85
ccbb50da,2023-10-20,Rent,21.45
ccbb50da,2023-10-21,Others,9.71
ccbb50da,2023-10-21,Others,8.38
ccbb50da,2023-10-23,Market,13.38
ccbb50da,2023-10-23,Utilities,5.34
ccbb50da,2023-10-24,Rent,8.9
ccbb50da,2023-10-25,Others,18.66
ccbb50da,2023-10-25,Market,8.61
ccbb50da,2023-10-27,Market,10.61
ccbb50da,2023-10-27,Rent,13.05
ccbb50da,2023-10-28,Utilities,5.51
ccbb50da,2023-10-28,Market,12.52
ccbb50da,2023-10-29,Others,14.1
ccbb50da,2023-10-30,Market,12.4
ccbb50da,2023-10-30,Market,13.05
ccbb50da,2023-10-31,Market,5.75
ccbb50da,2023-10-31,Rent,5.01
ccbb50da,2023-11-01,Rent,7.77
ccbb50da,2023-11-02,Others,20.15
ccbb50da,2023-11-03,Market,12.57
ccbb50da,2023-11-03,Market,9.17
ccbb50da,2023-11-04,Rent,12.83
ccbb50da,2023-11-05,Market,20.96
ccbb50da,2023-11-05,Others,19.41
ccbb50da,2023-11-06,Rent,13.69
ccbb50da,2023-11-06,Rent,11.46
ccbb50da,2023-11-06,Market,12.4
ccbb50da,2023-11-06,Rent,12.31
ccbb50da,2023-11-06,Market,7.58
ccbb50da,2023-11-07,Rent,6.46
ccbb50da,2023-11-09,Market,18.68
ccbb50da,2023-11-09,Others,8.76
ccbb50da,2023-11-10,Others,14.09
ccbb50da,2023-11-11,Others,24.52
ccbb50da,2023-11-11,Market,14.32
ccbb50da,2023-11-11,Market,14.67
ccbb50da,2023-11-12,Others,5.94
ccbb50da,2023-11-12,Others,7.95
ccbb50da,2023-11-12,Others,9.66
ccbb50da,2023-11-14,Rent,10.47
ccbb50da,2023-11-14,Market,10.71
ccbb50da,2023-11-14,Rent,14.52
ccbb50da,2023-11-15,Utilities,2.03
ccbb50da,2023-11-16,Others,20.18
ccbb50da,2023-11-16,Rent,23.1
ccbb50da,2023-11-17,Rent,8.38
ccbb50da,2023-11-17,Market,10.44
ccbb50da,2023-11-18,Others,14.15
ccbb50da,2023-11-19,Market,16.36
ccbb50da,2023-11-20,Others,12.43
ccbb50da,2023-11-21,Others,14.4
ccbb50da,2023-11-22,Rent,8.82
ccbb50da,2023-11-22,Utilities,4.06
ccbb50da,2023-11-22,Rent,10.64
ccbb50da,2023-11-23,Market,8.62
ccbb50da,2023-11-25,Rent,12.85
ccbb50da,2023-11-26,Market,6.38
ccbb50da,2023-11-26,Market,7.12
ccbb50da,2023-11-27,Rent,5.93
ccbb50da,2023-11-27,Rent,7.93
ccbb50da,2023-11-28,Rent,9.94
ccbb50da,2023-11-28,Rent,10.45
ccbb50da,2023-11-28,Rent,20.09
ccbb50da,2023-11-29,Others,4.83
ccbb50da,2023-11-30,Others,21.71
ccbb50da,2023-12-01,Rent,7.31
ccbb50da,2023-12-02,Market,18.85
ccbb50da,2023-12-02,Others,11.11
ccbb50da,2023-12-03,Rent,3.36
ccbb50da,2023-12-03,Market,9.66
ccbb50da,2023-12-03,Rent,11.32
ccbb50da,2023-12-03,Others,13.36
ccbb50da,2023-12-04,Others,14.55
ccbb50da,2023-12-05,Rent,4.04
ccbb50da,2023-12-06,Rent,6.05
ccbb50da,2023-12-06,Market,7.25
ccbb50da,2023-12-07,Utilities,3.99
ccbb50da,2023-12-07,Market,4.81
ccbb50da,2023-12-09,Rent,12.78
ccbb50da,2023-12-10,Rent,12.05
ccbb50da,2023-12-10,Market,11.54
ccbb50da,2023-12-11,Rent,10.71
ccbb50da,2023-12-11,Rent,13.75
ccbb50da,2023-12-11,Utilities,6.21
ccbb50da,2023-12-11,Market,7.22
ccbb50da,2023-12-12,Rent,21.26
ccbb50da,2023-12-14,Others,22.95
ccbb50da,2023-12-14,Rent,20.69
ccbb50da,2023-12-14,Market,16.89
ccbb50da,2023-12-14,Rent,9.71
ccbb50da,2023-12-15,Rent,9.4
ccbb50da,2023-12-15,Rent,8.33
ccbb50da,2023-12-16,Rent,7.73
ccbb50da,2023-12-16,Utilities,4.51
ccbb50da,2023-12-16,Utilities,3.21
ccbb50da,2023-12-16,Utilities,3.69
ccbb50da,2023-12-17,Market,8.4
ccbb50da,2023-12-17,Rent,8.31
ccbb50da,2023-12-17,Others,8.8
ccbb50da,2023-12-17,Utilities,5.64
ccbb50da,2023-12-17,Rent,8.9
ccbb50da,2023-12-18,Market,9.52
ccbb50da,2023-12-18,Utilities,6.53
ccbb50da,2023-12-19,Market,10.27
ccbb50da,2023-12-19,Utilities,7.21
ccbb50da,2023-12-20,Rent,12.4
ccbb50da,2023-12-22,Utilities,5.4
ccbb50da,2023-12-23,Market,3.69
ccbb50da,2023-12-23,Market,7.37
ccbb50da,2023-12-24,Market,15.36
ccbb50da,2023-12-24,Rent,17.67
ccbb50da,2023-12-24,Rent,13.44
ccbb50da,2023-12-26,Others,10.82
ccbb50da,2023-12-26,Market,7.41
ccbb50da,2023-12-26,Others,8.66
ccbb50da,2023-12-28,Rent,10.1
ccbb50da,2023-12-29,Rent,11.82
ccbb50da,2023-12-29,Market,4.97
ccbb50da,2023-12-29,Rent,7.66
19898bbc,2023-01-01,Shopping,11.43
19898bbc,2023-01-01,Restaurants,11.59
19898bbc,2023-01-03,Restaurants,18.14
19898bbc,2023-01-03,Restaurants,7.49
19898bbc,2023-01-04,Restaurants,15.77
19898bbc,2023-01-04,Restaurants,17.47
19898bbc,2023-01-04,Entertainment,14.69
19898bbc,2023-01-05,Transport,20.25
19898bbc,2023-01-06,Entertainment,15.96
19898bbc,2023-01-06,Restaurants,30.06
19898bbc,2023-01-07,Market,14.11
19898bbc,2023-01-07,Shopping,16.09
19898bbc,2023-01-07,Market,9.53
19898bbc,2023-01-08,Rent,32.36
19898bbc,2023-01-08,Restaurants,27.11
19898bbc,2023-01-08,Transport,16.84
19898bbc,2023-01-09,Rent,28.39
19898bbc,2023-01-10,Transport,5.64
19898bbc,2023-01-12,Rent,19.86
19898bbc,2023-01-13,Restaurants,2.97
19898bbc,2023-01-13,Shopping,6.88
19898bbc,2023-01-13,Rent,9.99
19898bbc,2023-01-13,Rent,15.58
19898bbc,2023-01-14,Transport,15.04
19898bbc,2023-01-16,Rent,4.77
19898bbc,2023-01-17,Shopping,28.69
19898bbc,2023-01-19,Restaurants,16.62
19898bbc,2023-01-20,Rent,28.02
19898bbc,2023-01-20,Shopping,21.25
19898bbc,2023-01-20,Shopping,1.0
19898bbc,2023-01-20,Restaurants,11.29
19898bbc,2023-01-21,Shopping,20.93
19898bbc,2023-01-21,Shopping,14.97
19898bbc,2023-01-26,Restaurants,8.78
19898bbc,2023-01-26,Transport,5.55
19898bbc,2023-01-26,Restaurants,9.75
19898bbc,2023-01-26,Restaurants,7.93
19898bbc,2023-01-26,Rent,32.14
19898bbc,2023-01-27,Entertainment,10.95
19898bbc,2023-01-27,Transport,13.26
19898bbc,2023-01-28,Shopping,11.47
19898bbc,2023-01-28,Market,13.53
19898bbc,2023-01-29,Transport,8.28
19898bbc,2023-01-29,Market,26.71
19898bbc,2023-01-30,Market,18.96
19898bbc,2023-01-30,Shopping,11.89
19898bbc,2023-02-01,Market,26.62
19898bbc,2023-02-01,Market,24.03
19898bbc,2023-02-02,Rent,35.47
19898bbc,2023-02-02,Market,16.6
19898bbc,2023-02-04,Shopping,9.79
19898bbc,2023-02-04,Rent,12.73
19898bbc,2023-02-06,Rent,11.19
19898bbc,2023-02-07,Rent,24.73
19898bbc,2023-02-08,Transport,16.39
19898bbc,2023-02-09,Market,11.93
19898bbc,2023-02-09,Market,8.37
19898bbc,2023-02-09,Transport,4.67
19898bbc,2023-02-09,Market,10.3
19898bbc,2023-02-11,Market,32.24
19898bbc,2023-02-11,Shopping,30.34
19898bbc,2023-02-12,Rent,29.36
19898bbc,2023-02-13,Market,28.48
19898bbc,2023-02-14,Rent,22.81
19898bbc,2023-02-14,Market,15.34
19898bbc,2023-02-14,Rent,22.54
19898bbc,2023-02-14,Market,17.75
19898bbc,2023-02-15,Market,15.02
19898bbc,2023-02-15,Market,13.81
19898bbc,2023-02-16,Market,17.75
19898bbc,2023-02-16,Market,10.72
19898bbc,2023-02-16,Entertainment,3.14
19898bbc,2023-02-17,Shopping,20.84
19898bbc,2023-02-17,Shopping,30.92
19898bbc,2023-02-20,Restaurants,16.67
19898bbc,2023-02-20,Restaurants,18.81
19898bbc,2023-02-20,Entertainment,11.78
19898bbc,2023-02-20,Shopping,23.73
19898bbc,2023-02-22,Restaurants,24.73
19898bbc,2023-02-22,Restaurants,13.6
19898bbc,2023-02-22,Restaurants,38.23
19898bbc,2023-02-23,Entertainment,9.92
19898bbc,2023-02-24,Entertainment,7.6
19898bbc,2023-02-24,Entertainment,2.65
19898bbc,2023-02-26,Market,25.83
19898bbc,2023-02-28,Rent,5.72
19898bbc,2023-03-01,Shopping,14.32
19898bbc,2023-03-01,Shopping,11.69
19898bbc,2023-03-01,Market,21.7
19898bbc,2023-03-01,Entertainment,10.75
19898bbc,2023-03-04,Entertainment,21.25
19898bbc,2023-03-04,Transport,7.01
19898bbc,2023-03-04,Restaurants,23.32
19898bbc,2023-03-04,Rent,55.45
19898bbc,2023-03-05,Shopping,24.18
19898bbc,2023-03-05,Entertainment,7.71
19898bbc,2023-03-06,Entertainment,12.43
19898bbc,2023-03-06,Shopping,20.26
19898bbc,2023-03-06,Rent,34.56
19898bbc,2023-03-07,Shopping,11.0
19898bbc,2023-03-07,Transport,3.22
19898bbc,2023-03-08,Market,18.75
19898bbc,2023-03-08,Market,33.96
19898bbc,2023-03-09,Restaurants,26.64
19898bbc,2023-03-10,Shopping,8.58
19898bbc,2023-03-11,Transport,5.22
19898bbc,2023-03-13,Market,26.58
19898bbc,2023-03-14,Market,26.67
19898bbc,2023-03-14,Shopping,38.26
19898bbc,2023-03-15,Restaurants,14.19
19898bbc,2023-03-17,Rent,23.91
19898bbc,2023-03-18,Transport,7.51
19898bbc,2023-03-20,Rent,30.36
19898bbc,2023-03-20,Market,40.66
19898bbc,2023-03-20,Restaurants,34.17
19898bbc,2023-03-21,Shopping,16.52
19898bbc,2023-03-21,Transport,3.61
19898bbc,2023-03-22,Restaurants,21.07
19898bbc,2023-03-22,Entertainment,15.65
19898bbc,2023-03-22,Restaurants,10.06
19898bbc,2023-03-23,Rent,8.59
19898bbc,2023-03-24,Market,27.93
19898bbc,2023-03-25,Rent,34.67
19898bbc,2023-03-25,Restaurants,21.06
19898bbc,2023-03-26,Rent,52.65
19898bbc,2023-03-26,Shopping,33.36
19898bbc,2023-03-26,Restaurants,32.4
19898bbc,2023-03-26,Transport,13.92
19898bbc,2023-03-27,Restaurants,16.87
19898bbc,2023-03-29,Restaurants,10.53
19898bbc,2023-03-29,Transport,11.4
19898bbc,2023-03-29,Rent,19.07
19898bbc,2023-03-29,Entertainment,10.16
19898bbc,2023-03-30,Rent,41.01
19898bbc,2023-03-30,Rent,10.45
19898bbc,2023-03-30,Entertainment,16.39
19898bbc,2023-03-31,Market,15.2
19898bbc,2023-04-01,Restaurants,9.48
19898bbc,2023-04-01,Restaurants,14.4
19898bbc,2023-04-02,Rent,20.61
19898bbc,2023-04-02,Entertainment,1.1
19898bbc,2023-04-04,Restaurants,18.53
19898bbc,2023-04-04,Rent,22.19
19898bbc,2023-04-05,Entertainment,10.3
19898bbc,2023-04-05,Market,13.01
19898bbc,2023-04-06,Shopping,31.14
19898bbc,2023-04-06,Shopping,41.11
19898bbc,2023-04-09,Market,13.48
19898bbc,2023-04-09,Transport,8.26
19898bbc,2023-04-11,Market,11.77
19898bbc,2023-04-12,Rent,12.86
19898bbc,2023-04-14,Entertainment,7.69
19898bbc,2023-04-14,Entertainment,8.71
19898bbc,2023-04-14,Market,15.23
19898bbc,2023-04-17,Rent,9.5
19898bbc,2023-04-18,Transport,5.84
19898bbc,2023-04-18,Rent,21.16
19898bbc,2023-04-19,Shopping,22.82
19898bbc,2023-04-19,Rent,13.15
19898bbc,2023-04-19,Rent,33.25
19898bbc,2023-04-20,Rent,29.82
19898bbc,2023-04-20,Rent,27.67
19898bbc,2023-04-20,Entertainment,6.91
19898bbc,2023-04-21,Shopping,10.24
19898bbc,2023-04-21,Shopping,13.01
19898bbc,2023-04-22,Rent,14.74
19898bbc,2023-04-25,Transport,7.61
19898bbc,2023-04-25,Rent,21.23
19898bbc,2023-04-26,Shopping,33.74
19898bbc,2023-04-29,Rent,39.12
19898bbc,2023-04-30,Restaurants,9.99
19898bbc,2023-05-01,Market,18.56
19898bbc,2023-05-02,Rent,28.76
19898bbc,2023-05-02,Restaurants,13.71
19898bbc,2023-05-03,Restaurants,5.79
19898bbc,2023-05-03,Shopping,13.05
19898bbc,2023-05-04,Market,18.99
19898bbc,2023-05-04,Restaurants,10.33
19898bbc,2023-05-04,Restaurants,8.79
19898bbc,2023-05-05,Shopping,23.09
19898bbc,2023-05-05,Transport,9.47
19898bbc,2023-05-06,Entertainment,16.5
19898bbc,2023-05-06,Shopping,28.14
19898bbc,2023-05-07,Market,18.32
19898bbc,2023-05-08,Shopping,12.78
19898bbc,2023-05-08,Market,7.7
19898bbc,2023-05-09,Market,13.19
19898bbc,2023-05-09,Market,16.39
19898bbc,2023-05-10,Market,12.91
